,minute,conf_lower,conf_upper
0,0,0.0,70.91729389387069
1,1,0.0,70.72062181505518
2,2,0.0,70.52740886493163
3,3,0.0,70.3376330194577
4,4,0.0,70.15127232819712
5,5,0.0,69.968304914212
6,6,0.0,69.78870897395505
7,7,0.0,69.61246277716188
8,8,0.0,69.43954466674323
9,9,0.0,69.26993305867724
10,10,0.0,69.10360644190175
11,11,0.0,68.94054337820651
12,12,0.0,68.78072250212547
13,13,0.0,68.62412252082906
14,14,0.0,68.47072221401639
15,15,0.0,68.3205004338076
16,16,0.0,68.17343610463605
17,17,0.0,68.02950822314062
18,18,0.0,67.88869585805796
19,19,0.0,67.75097815011476
20,20,0.0,67.61633431192001
21,21,0.0,67.48474362785727
22,22,0.0,67.3561854539769
23,23,0.0,67.23063921788837
24,24,0.0,67.1080844186525
25,25,0.0,66.9885006266737
26,26,0.0,66.87186748359228
27,27,0.0,66.7581647021767
28,28,0.0,66.64737206621578
29,29,0.0,66.53946943041105
30,30,0.0,66.43443672026893
31,31,0.0,66.33225393199307
32,32,0.0,66.23290113237654
33,33,0.0,66.13635845869413
34,34,0.0,66.04260611859463
35,35,0.0,65.95162438999306
36,36,0.0,65.86339362096292
37,37,0.0,65.77789422962854
38,38,0.0,65.69510670405721
39,39,0.0,65.61501160215157
40,40,0.0,65.53758955154177
41,41,0.0,65.46282124947783
42,42,0.0,65.39068746272179
43,43,0.0,65.32116902744008
44,44,0.0,65.25424684909572
45,45,0.0,65.18990190234064
46,46,0.0,65.12811523090782
47,47,0.0,65.06886794750372
48,48,0.0,65.01214123370042
49,49,0.0,64.9579163398279
50,50,0.0,64.90617458486639
51,51,0.0,64.8568973563385
52,52,0.0,64.81006611020157
53,53,0.0,64.76566237073996
54,54,0.0,64.72366773045721
55,55,0.0,64.68406384996837
56,56,0.0,64.64683245789226
57,57,0.0,64.61195535074373
58,58,0.0,64.57941439282591
59,59,0.0,64.54919151612249
60,60,0.0,64.52126872018995
61,61,0.0,64.49562807204987
62,62,0.0,64.47225170608114
63,63,0.0,64.4511218239123
64,64,0.0,64.43222069431371
65,65,0.0,64.41553065308987
66,66,0.0,64.40103410297169
67,67,0.0,64.38871351350872
68,68,0.0,64.37855142096139
69,69,0.0,64.37053042819336
70,70,0.0,64.36463320456372
71,71,0.0,64.36084248581926
72,72,0.0,64.35914107398672
73,73,0.0,64.35951183726509
74,74,0.0,64.36193770991785
75,75,0.0,64.36640169216524
76,76,0.0,64.37288685007651
77,77,0.0,64.38137631546219
78,78,0.0,64.39185328576636
79,79,0.0,64.40430102395891
80,80,0.0,64.41870285842779
81,81,0.0,64.4350421828713
82,82,0.0,64.45330245619031
83,83,0.0,64.47346720238059
84,84,0.0,64.49552001042498
85,85,0.0,64.51944453418574
86,86,0.0,64.54522449229675
87,87,0.0,64.57284366805585
88,88,0.0,64.60228590931699
89,89,0.0,64.6335351283826
90,90,0.0,64.6665753018958
91,91,0.0,64.70139047073266
92,92,0.0,64.73796473989448
93,93,0.0,64.77628227840005
94,94,0.0,64.81632731917789
95,95,0.0,64.85808415895856
96,96,0.0,64.9015371581669
97,97,0.0,64.94667074081427
98,98,0.0,64.99346939439081
99,99,0.0,65.0419176697578
100,100,0.0,65.09200018103974
101,101,0.0,65.14370160551681
102,102,0.0,65.197006683517
103,103,0.0,65.25190021830844
104,104,0.0,65.3083670759916
105,105,0.0,65.36639218539165
106,106,0.0,65.42596053795059
107,107,0.0,65.48705718761965
108,108,0.0,65.54966725075145
109,109,0.0,65.61377590599236
110,110,0.0,65.6793683941746
111,111,0.0,65.74643001820873
112,112,0.0,65.8149461429757
113,113,0.0,65.88490219521925
114,114,0.0,65.95628366343813
115,115,0.0,66.02907609777832
116,116,0.0,66.10326510992536
117,117,0.0,66.1788363729966
118,118,0.0,66.25577562143343
119,119,0.0,66.33406865089354
120,120,0.0,66.41370131814325
121,121,0.0,66.49465954094971
122,122,0.0,66.57692929797315
123,123,0.0,66.6604966286592
124,124,0.0,66.74534763313113
125,125,0.0,66.8314684720821
126,126,0.0,66.91884536666743
127,127,0.0,67.00746459839685
128,128,0.0,67.09731250902682
129,129,0.0,67.18837550045271
130,130,0.0,67.28064003460109
131,131,0.0,67.37409263332206
132,132,0.0,67.46871987828142
133,133,0.0,67.56450841085297
134,134,0.0,67.66144493201078
135,135,0.0,67.75951620222146
136,136,0.0,67.8587090413364
137,137,0.0,67.95901032848403
138,138,0.0,68.06040700196212
139,139,0.0,68.16288605912999
140,140,0.0,68.26643455630081
141,141,0.0,68.37103960863388
142,142,0.0,68.47668839002685
143,143,0.0,68.58336813300797
144,144,0.0,68.69106612862842
145,145,0.0,68.79976972635453
146,146,0.0,68.90946633396003
147,147,0.0,69.02014341741835
148,148,0.0,69.13178850079484
149,149,0.0,69.24438916613911
150,150,0.0,69.35793305337717
151,151,0.0,69.47240786020379
152,152,0.0,69.58780134197475
153,153,0.0,69.70410131159909
154,154,0.0,69.82129563943136
155,155,0.0,69.93937225316385
156,156,0.0,70.05831913771898
157,157,0.0,70.17812433514142
158,158,0.0,70.29877594449044
159,159,0.0,70.42026212173215
160,160,0.0,70.5425710796317
161,161,0.0,70.66569108764567
162,162,0.0,70.78961047181424
163,163,0.0,70.91431761465347
164,164,0.0,71.03980095504757
165,165,0.0,71.16604898814116
166,166,0.0,71.29305026523157
167,167,0.0,71.420793393661
168,168,0.0,71.54926703670891
169,169,0.0,71.6784599134842
170,170,0.0,71.8083607988175
171,171,0.0,71.93895852315343
172,172,0.0,72.07024197244286
173,173,0.0,72.20220008803516
