,minute,conf_lower,conf_upper
1281,1281,142.10130366189193,492.2610574984276
1282,1282,141.93116515377048,492.09091899030614
1283,1283,141.75649121172907,491.9162450482647
1284,1284,141.57724095701494,491.7369947935506
1285,1285,141.39337332682632,491.553127163362
1286,1286,141.20484707392322,491.3646009104589
1287,1287,141.0116207663327,491.17137460286835
1288,1288,140.81365278697783,490.9734066235135
1289,1289,140.61090133336845,490.7706551699041
1290,1290,140.40332441720463,490.5630782537403
1291,1291,140.19087986412566,490.3506337006613
1292,1292,139.9735253132844,490.13327914982005
1293,1293,139.75121821704894,489.9109720535846
1294,1294,139.5239158406607,489.68366967719635
1295,1295,139.29157526188143,489.4513290984171
1296,1296,139.05415337066594,489.2139072072016
1297,1297,138.8116068688091,488.97136070534475
1298,1298,138.563892269633,488.72364610616864
1299,1299,138.31096589759406,488.4707197341297
1300,1300,138.0527838880175,488.21253772455316
1301,1301,137.78930218668253,487.9490560232182
1302,1302,137.5204765495241,487.68023038605975
1303,1303,137.24626254229813,487.4060163788338
1304,1304,136.96661554020326,487.1263693767389
1305,1305,136.6814907275934,486.84124456412906
1306,1306,136.3908430975848,486.55059693412045
1307,1307,136.09462745175776,486.2543812882934
1308,1308,135.79279839978923,485.9525522363249
1309,1309,135.48531035912535,485.645064195661
1310,1310,135.17211755465038,485.33187139118604
1311,1311,134.85317401831205,485.0129278548477
1312,1312,134.52843358881952,484.6881874253552
1313,1313,134.19784991129424,484.3576037478299
1314,1314,133.86137643690242,484.0211302734381
1315,1315,133.5189664225604,483.67872025909605
1316,1316,133.17057293057448,483.33032676711014
1317,1317,132.81614882826258,482.97590266479824
1318,1318,132.45564678766684,482.6154006242025
1319,1319,132.08901928521888,482.24877312175454
1320,1320,131.71621860134698,481.87597243788264
1321,1321,131.3371968201595,481.49695065669516
1322,1322,130.95190582914663,481.1116596656823
1323,1323,130.56029731877285,480.7200511553085
1324,1324,130.1623227821751,480.32207661871075
1325,1325,129.75793351482795,479.9176873513636
1326,1326,129.34708061417993,479.5068344507156
1327,1327,128.92971497932237,479.089468815858
1328,1328,128.50578731066932,478.665541147205
1329,1329,128.0752481095719,478.23500194610756
1330,1330,127.63804767803455,477.7978015145702
1331,1331,127.1941361183294,477.35388995486505
1332,1332,126.74346333268701,476.90321716922267
1333,1333,126.28597902292174,476.4457328594574
1334,1334,125.82163269013697,475.9813865266726
1335,1335,125.35037363434319,475.51012747087884
1336,1336,124.87215095415601,475.03190479069167
1337,1337,124.38691354640693,474.5466673829426
1338,1338,123.89461010586317,474.0543639423988
1339,1339,123.39518912482751,473.55494296136317
1340,1340,122.88859889285092,473.0483527293866
1341,1341,122.37478749635417,472.53454133288983
1342,1342,121.8537028182968,472.01345665483245
1343,1343,121.32529253787513,471.4850463744108
1344,1344,120.78950413010759,470.94925796664324
1345,1345,120.24628486556546,470.4060387021011
1346,1346,119.6955818099909,469.85533564652656
1347,1347,119.13734182396954,469.2970956605052
1348,1348,118.57151156261395,468.7312653991496
1349,1349,117.99803747515986,468.1577913116955
1350,1350,117.41686580470784,467.5766196412435
1351,1351,116.82794258779765,466.9876964243333
1352,1352,116.23121365416816,466.3909674907038
1353,1353,115.62662462630985,465.7863784628455
1354,1354,115.0141209192029,465.17387475573855
1355,1355,114.393647739957,464.55340157649266
1356,1356,113.76515008744761,463.92490392398327
1357,1357,113.1285727519921,463.28832658852775
1358,1358,112.48386031502602,462.6436141515617
1359,1359,111.83095714874659,461.99071098528225
1360,1360,111.16980741576342,461.3295612522991
1361,1361,110.50035506877472,460.6601089053104
1362,1362,109.82254385021085,459.9822976867465
1363,1363,109.13631729193955,459.2960711284752
1364,1364,108.44161871483672,458.6013725513724
1365,1365,107.7383912285463,457.89814506508196
1366,1366,107.02657773108737,457.18633156762303
1367,1367,106.3061209084976,456.46587474503326
1368,1368,105.5769632345459,455.73671707108156
1369,1369,104.83904697033583,454.9988008068715
1370,1370,104.09231416402551,454.25206800056117
1371,1371,103.33670665042379,453.49646048695945
1372,1372,102.57216605071014,452.7319198872458
1373,1373,101.79863377203444,451.9583876085701
1374,1374,101.0160510072296,451.17580484376526
1375,1375,100.2243587344478,450.38411257098346
1376,1376,99.423497716833,449.58325155336865
1377,1377,98.61340850214262,448.7731623386783
1378,1378,97.79403142245289,447.95378525898855
1379,1379,96.96530659380957,447.12506043034523
1380,1380,96.12717391587509,446.28692775241075
1381,1381,95.27957307157928,445.43932690811494
1382,1382,94.42244352680652,444.5821973633422
1383,1383,93.55572453003558,443.71547836657123
1384,1384,92.6793551120231,442.83910894855876
1385,1385,91.79327408542528,441.95302792196094
1386,1386,90.89742004448132,441.057173881017
1387,1387,89.99173136469696,440.1514852012326
1388,1388,89.07614620244064,439.2359000389763
1389,1389,88.1506024946743,438.31035633120996
1390,1390,87.21503795856412,437.3747917950998
1391,1391,86.26939009116037,436.42914392769603
1392,1392,85.3135961690518,435.47335000558746
1393,1393,84.34759324802368,434.50734708455934
1394,1394,83.37131816274129,433.53107199927695
1395,1395,82.38470752637156,432.5444613629072
1396,1396,81.38769773025567,431.5474515667913
1397,1397,80.38022494361073,430.5399787801464
1398,1398,79.36222511310777,429.5219789496434
1399,1399,78.33363396260617,428.49338779914183
1400,1400,77.29438699277895,427.4541408293146
1401,1401,76.24441948077808,426.40417331731373
1402,1402,75.18366647991067,425.3434203164463
1403,1403,74.11206281924976,424.2718166557854
1404,1404,73.02954310335414,423.1892969398898
1405,1405,71.93604171189733,422.095795548433
1406,1406,70.8314927993292,420.99124663586485
1407,1407,69.71583029453402,419.8755841310697
1408,1408,68.5889879005176,418.74874173705325
1409,1409,67.45089909401437,417.61065293055003
1410,1410,66.3014971252073,416.46125096174296
1411,1411,65.1407150173313,415.30046885386696
1412,1412,63.968485566378575,414.12823940291423
1413,1413,62.78474134072755,412.9444951772632
1414,1414,61.589414680844556,411.7491685173802
1415,1415,60.382437698872735,410.5421915354084
1416,1416,59.16374227836283,409.3234961148985
1417,1417,57.93326007389484,408.0930139104305
1418,1418,56.69092251074696,406.8506763472826
1419,1419,55.43666078456815,405.5964146211038
1420,1420,54.17040586099981,404.33015969753546
1421,1421,52.892088475392,403.05184231192766
1422,1422,51.60163913241419,401.76139296894985
1423,1423,50.29898810573147,400.4587419422671
1424,1424,48.984065437680755,399.1438192742164
1425,1425,47.6568009389143,397.81655477544996
