,minute,conf_lower,conf_upper
272,272,15.882512110709627,1225.1217032261416
273,273,17.137317719232783,1226.376508834665
274,274,18.39370461769886,1227.632895733131
275,275,19.651597010021874,1228.890788125454
276,276,20.910919585661304,1230.1501107010934
277,277,22.171597518500676,1231.4107886339327
278,278,23.43355646573025,1232.6727475811622
279,279,24.696722566728567,1233.9359136821606
280,280,25.961022441941168,1235.2002135573732
281,281,27.226383191764512,1236.4655743071967
282,282,28.49273239542572,1237.7319235108578
283,283,29.759998109864227,1238.9991892252963
284,284,31.02810886861232,1240.2672999840443
285,285,32.29699368067759,1241.5361847961096
286,286,33.566582029421966,1242.805773144854
287,287,34.83680387144511,1244.075994986877
288,288,36.107589635464365,1245.3467807508964
289,289,37.37887022119605,1246.6180613366282
290,290,38.65057699823694,1247.889768113669
291,291,39.92264180494533,1249.1618329203775
292,292,41.19499694732167,1250.4341880627537
293,293,42.467575197890596,1251.7067663133225
294,294,43.74030979458098,1252.979500910013
295,295,45.013134439608166,1254.2523255550402
296,296,46.28598329835506,1255.5251744137872
297,297,47.558790998252675,1256.7979821136846
298,298,48.831492627661305,1258.0706837430935
299,299,50.10402373475267,1259.3432148501847
300,300,51.37632032638908,1260.6155114418211
301,301,52.64831886700733,1261.8875099824395
302,302,53.91995627749759,1263.1591473929298
303,303,55.191169934085565,1264.4303610495176
304,304,56.46189766721352,1265.7010887826455
305,305,57.73207776042079,1266.9712688758527
306,306,59.00164894922682,1268.2408400646589
307,307,60.27055042001041,1269.5097415354426
308,308,61.538721808890955,1270.7779129243231
309,309,62.80610320061044,1272.0452943160426
310,310,64.07263512741554,1273.3118262428475
311,311,65.33825856793612,1274.5774496833683
312,312,66.60291494606747,1275.8421060614996
313,313,67.86654612985478,1277.105737245287
314,314,69.12909443036722,1278.3682855457992
315,315,70.39050260058673,1279.6296937160187
316,316,71.65071383428415,1280.8899049497163
317,317,72.90967176490165,1282.1488628803336
318,318,74.16732046443497,1283.4065115798671
319,319,75.42360444231338,1284.6627955577455
320,320,76.67846864428157,1285.9176597597136
321,321,77.93185845127994,1287.171049566712
322,322,79.18371967832684,1288.422910793759
323,323,80.43399857339921,1289.6731896888314
324,324,81.68264181631355,1290.9218329317455
325,325,82.92959651760646,1292.1687876330384
326,326,84.17481021741912,1293.414001332851
327,327,85.41823088437252,1294.6574219998047
328,328,86.65980691445509,1295.898998029887
329,329,87.89948712989883,1297.138678245331
330,330,89.13722077806358,1298.3764118934955
331,331,90.37295753031572,1299.6121486457478
332,332,91.60664748091256,1300.8458385963445
333,333,92.83824114588072,1302.0774322613129
334,334,94.06768946189732,1303.3068805773294
335,335,95.2949437851737,1304.5341349006057
336,336,96.51995589033334,1305.7591470057655
337,337,97.7426779692953,1306.9818690847274
338,338,98.9630626301547,1308.2022537455869
339,339,100.1810628960643,1309.4202540114964
340,340,101.39663220411342,1310.6358233195456
341,341,102.6097244042129,1311.8489155196448
342,342,103.82029375797299,1313.059484873405
343,343,105.02829493758668,1314.2674860530187
344,344,106.2336830247092,1315.4728741401414
345,345,107.4364135093399,1316.675604624772
346,346,108.63644228870453,1317.8756334041366
347,347,109.83372566613309,1319.0729167815653
348,348,111.02822034994574,1320.2674114653778
349,349,112.21988345232978,1321.459074567762
350,350,113.40867248822394,1322.6478636036559
351,351,114.59454537419549,1323.8337364896274
352,352,115.77746042732679,1325.0166515427588
353,353,116.95737636409297,1326.1965674795251
354,354,118.13425229924155,1327.3734434146736
355,355,119.3080477446789,1328.547238860111
356,356,120.47872260834595,1329.717913723778
357,357,121.64623719310327,1330.8854283085352
358,358,122.81055219560983,1332.0497433110418
359,359,123.97162870520526,1333.2108198206374
360,360,125.12942820279136,1334.3686193182234
361,361,126.28391255971133,1335.5231036751434
362,362,127.43504403663303,1336.6742351520652
363,363,128.58278528242954,1337.8219763978616
364,364,129.72709933306044,1338.9662904484926
365,365,130.8679496104512,1340.1071407258833
366,366,132.0052999213775,1341.2444910368094
367,367,133.13911445634403,1342.378305571776
368,368,134.26935778846632,1343.5085489038984
369,369,135.39599487235216,1344.635185987784
370,370,136.51899104298195,1345.758182158414
371,371,137.63831201459107,1346.8775031300231
372,372,138.75392387955003,1347.993114994982
373,373,139.8657931072462,1349.1049842226782
374,374,140.97388654296458,1350.2130776583967
375,375,142.07817140676946,1351.3173625222016
376,376,143.1786152923862,1352.4178064078183
377,377,144.27518616607847,1353.5143772815104
378,378,145.36785236553465,1354.6070434809667
379,379,146.45658259874858,1355.6957737141806
380,380,147.54134594289496,1356.780537058327
381,381,148.62211184321666,1357.8613029586486
382,382,149.6988501119032,1358.9380412273354
383,383,150.7715309269729,1360.010722042405
384,384,151.84012483115293,1361.079315946585
385,385,152.9046027307612,1362.1437938461931
386,386,153.9649358945884,1363.2041270100203
387,387,155.021095952775,1364.2602870682072
388,388,156.07305489570035,1365.3122460111324
389,389,157.12078507285514,1366.3599761882872
390,390,158.16425919172787,1367.4034503071598
391,391,159.2034503166849,1368.442641432117
392,392,160.23833186785055,1369.4775229832826
393,393,161.26887761998933,1370.5080687354214
394,394,162.29506170138927,1371.5342528168212
395,395,163.3168585927349,1372.556049708167
396,396,164.33424312600027,1373.5734342414323
397,397,165.34719048331942,1374.5863815987514
398,398,166.35567619587573,1375.5948673113078
399,399,167.3596761427766,1376.5988672582087
400,400,168.35916654994048,1377.5983576653725
401,401,169.3541239889696,1378.5933151044017
402,402,170.3445253760433,1379.5837164914753
403,403,171.3303479707863,1380.5695390862184
