,minute,conf_lower,conf_upper
0,0,0.0,3.4754625115438795
1,1,0.0,3.473592206594498
2,2,0.0,3.4717555150089274
3,3,0.0,3.469952228865922
4,4,0.0,3.468182140925302
5,5,0.0,3.4664450446269726
6,6,0.0,3.4647407340899385
7,7,0.0,3.4630690041113197
8,8,0.0,3.4614296501653667
9,9,0.0,3.459822468402475
10,10,0.0,3.4582472556482045
11,11,0.0,3.4567038094022893
12,12,0.0,3.4551919278376584
13,13,0.0,3.453711409799448
14,14,0.0,3.4522620548040184
15,15,0.0,3.4508436630379693
16,16,0.0,3.4494560353571546
17,17,0.0,3.4480989732857
18,18,0.0,3.4467722790150153
19,19,0.0,3.4454757554028133
20,20,0.0,3.4442092059721228
21,21,0.0,3.4429724349103052
22,22,0.0,3.44176524706807
23,23,0.0,3.4405874479584915
24,24,0.0,3.4394388437560206
25,25,0.0,3.438319241295505
26,26,0.0,3.4372284480712008
27,27,0.0,3.4361662722357904
28,28,0.0,3.4351325225993987
29,29,0.0,3.4341270086286046
30,30,0.0,3.4331495404454624
31,31,0.0,3.432199928826511
32,32,0.0,3.4312779852017954
33,33,0.0,3.4303835216538765
34,34,0.0,3.4295163509168525
35,35,0.0,3.42867628637537
36,36,0.0,3.4278631420636403
37,37,0.0,3.4270767326644567
38,38,0.0,3.426316873508209
39,39,0.0,3.4255833805718976
40,40,0.0,3.4248760704781525
41,41,0.0,3.4241947604942453
42,42,0.0,3.4235392685311066
43,43,0.0,3.4229094131423405
44,44,0.0,3.422305013523242
45,45,0.0,3.421725889509809
46,46,0.0,3.4211718615777627
47,47,0.0,3.4206427508415587
48,48,0.0,3.420138379053405
49,49,0.0,3.4196585686022765
50,50,0.0,3.4192031425129317
51,51,0.0,3.4187719244449255
52,52,0.0,3.4183647386916296
53,53,0.0,3.417981410179242
54,54,0.0,3.417621764465807
55,55,0.0,3.41728562774023
56,56,0.0,3.416972826821291
57,57,0.0,3.416683189156662
58,58,0.0,3.4164165428219224
59,59,0.0,3.416172716519573
60,60,0.0,3.4159515395780535
61,61,0.0,3.4157528419507575
62,62,0.0,3.4155764542150466
63,63,0.0,3.4154222075712686
64,64,0.0,3.4152899338417693
65,65,0.0,3.4151794654699117
66,66,0.0,3.41509063551909
67,67,0.0,3.415023277671745
68,68,0.0,3.414977226228378
69,69,0.0,3.4149523161065716
70,70,0.0,3.4149483828399987
71,71,0.0,3.4149652625774416
72,72,0.0,3.4150027920818085
73,73,0.0,3.4150608087291454
74,74,0.0,3.415139150507655
75,75,0.0,3.4152376560167115
76,76,0.0,3.4153561644658743
77,77,0.0,3.4154945156739047
78,78,0.0,3.4156525500677826
79,79,0.0,3.41583010868172
80,80,0.0,3.4160270331561784
81,81,0.0,3.4162431657368826
82,82,0.0,3.4164783492738375
83,83,0.0,3.416732427220343
84,84,0.0,3.4170052436320093
85,85,0.0,3.4172966431657743
86,86,0.0,3.4176064710789156
87,87,0.0,3.417934573228069
88,88,0.0,3.4182807960682435
89,89,0.0,3.418644986651836
90,90,0.0,3.419026992627647
91,91,0.0,3.419426662239897
92,92,0.0,3.419843844327241
93,93,0.0,3.420278388321785
94,94,0.0,3.4207301442480995
95,95,0.0,3.4211989627222383
96,96,0.0,3.421684694950751
97,97,0.0,3.4221871927297003
98,98,0.0,3.4227063084436766
99,99,0.0,3.4232418950648142
100,100,0.0,3.4237938061518065
101,101,0.0,3.4243618958489206
102,102,0.0,3.4249460188850165
103,103,0.0,3.4255460305725562
104,104,0.0,3.4261617868066256
105,105,0.0,3.4267931440639465
106,106,0.0,3.4274399594018927
107,107,0.0,3.428102090457507
108,108,0.0,3.4287793954465133
109,109,0.0,3.4294717331623366
110,110,0.0,3.4301789629751154
111,111,0.0,3.430900944830718
112,112,0.0,3.431637539249758
113,113,0.0,3.4323886073266108
114,114,0.0,3.433154010728428
115,115,0.0,3.433933611694152
116,116,0.0,3.434727273033534
117,117,0.0,3.4355348581261484
118,118,0.0,3.436356230920408
119,119,0.0,3.4371912559325795
120,120,0.0,3.4380397982457986
121,121,0.0,3.4389017235090877
122,122,0.0,3.439776897936369
123,123,0.0,3.440665188305481
124,124,0.0,3.441566461957194
125,125,0.0,3.4424805867942263
126,126,0.0,3.4434074312802574
127,127,0.0,3.4443468644389466
128,128,0.0,3.4452987558529466
129,129,0.0,3.44626297566292
130,130,0.0,3.447239394566553
131,131,0.0,3.448227883817574
132,132,0.0,3.4492283152247656
133,133,0.0,3.4502405611509834
134,134,0.0,3.45126449451217
135,135,0.0,3.452299988776369
136,136,0.0,3.453346917962744
137,137,0.0,3.4544051566405902
138,138,0.0,3.4554745799283544
139,139,0.0,3.4565550634926465
140,140,0.0,3.4576464835472565
141,141,0.0,3.4587487168521704
142,142,0.0,3.459861640712587
143,143,0.0,3.4609851329779286
144,144,0.0,3.4621190720408626
145,145,0.0,3.463263336836314
146,146,0.0,3.464417806840479
147,147,0.0,3.4655823620698456
148,148,0.0,3.466756883080204
149,149,0.0,3.467941250965665
150,150,0.0,3.4691353473576756
151,151,0.0,3.4703390544240333
152,152,0.0,3.4715522548679023
153,153,0.0,3.472774831926828
154,154,0.0,3.474006669371754
155,155,0.0,3.475247651506038
156,156,0.0,3.476497663164464
157,157,0.0,3.4777565897122624
158,158,0.0,3.4790243170441224
159,159,0.0,3.4803007315832084
160,160,0.0,3.4815857202801754
161,161,0.0,3.4828791706121853
162,162,0.0,3.484180970581921
163,163,0.0,3.485491008716603
164,164,0.0,3.486809174067005
165,165,0.0,3.488135356206469
166,166,0.0,3.48946944522992
167,167,0.0,3.4908113317528846
168,168,0.0,3.492160906910502
169,169,0.0,3.493518062356543
170,170,0.0,3.4948826902624237
171,171,0.0,3.4962546833162236
172,172,0.0,3.497633934721697
173,173,0.0,3.4990203381972917
174,174,0.0,3.5004137879751642
175,175,0.0,3.501814178800194
176,176,0.0,3.5032214059290006
177,177,0.0,3.504635365128956
178,178,0.0,3.5060559526772055
179,179,0.0,3.5074830653596774
180,180,0.0,3.5089166004701036
181,181,0.0,3.510356455809031
182,182,0.0,3.51180252968284
183,183,0.0,3.5132547209027587
184,184,0.0,3.5147129287838776
185,185,0.0,3.516177053144168
186,186,0.0,3.5176469943034934
187,187,0.0,3.5191226530826283
188,188,0.0,3.5206039308022743
189,189,0.0,3.522090729282071
190,190,0.0,3.523582950839617
191,191,0.0,3.525080498289482
192,192,0.0,3.5265832749422232
193,193,0.0,3.5280911846034013
